consultation_id,user_id,astrologer_id,date,topic,mode,duration_min,amount,call_status,rating_given,is_free_trial
C003678,U0829,A011,2025-07-21 00:00:00.000000,Family,audio,5,0.0,completed,2.0,True
C003679,U0829,A013,2025-08-15 12:29:01.601777,Family,chat,15,138.0,completed,2.0,False
C003680,U0829,A030,2026-01-09 23:16:44.432682,Relationship,audio,17,318.0,completed,2.0,False
C003681,U0829,A030,2026-03-04 08:17:48.473760,Family,video,5,95.0,completed,3.0,False
C003682,U0829,A030,2026-05-04 01:49:56.572822,Health,audio,10,194.0,completed,3.0,False
C003683,U0829,A006,2026-08-01 21:49:41.626481,Family,chat,9,119.0,completed,4.0,False
C003684,U0830,A013,2026-06-07 00:00:00.000000,Family,chat,7,0.0,completed,3.0,True
C003685,U0831,A019,2026-02-13 00:00:00.000000,Relationship,chat,8,0.0,completed,4.0,True
C003686,U0831,A005,2026-04-14 21:53:15.789191,Relationship,video,15,337.0,completed,4.0,False
C003687,U0831,A022,2026-05-25 06:33:09.436128,Relationship,chat,5,130.0,completed,4.0,False
C003688,U0832,A002,2025-10-14 00:00:00.000000,Relationship,audio,11,0.0,completed,2.0,True
C003689,U0832,A014,2025-12-26 19:38:46.115420,Relationship,audio,3,67.0,completed,3.0,False
C003690,U0832,A014,2026-02-05 15:38:20.266390,Family,audio,13,297.0,completed,4.0,False
C003691,U0832,A014,2026-05-07 04:56:56.615324,Relationship,audio,3,70.0,completed,3.0,False
C003692,U0832,A014,2026-07-18 02:04:53.219267,Family,audio,9,214.0,completed,3.0,False
C003693,U0833,A020,2026-03-22 00:00:00.000000,Family,audio,11,0.0,completed,4.0,True
C003694,U0833,A025,2026-07-15 05:20:19.412746,General Vedic,chat,13,332.0,completed,4.0,False
C003695,U0833,A024,2026-07-18 13:39:01.710324,Health,video,9,168.0,completed,5.0,False
C003696,U0834,A007,2026-04-07 00:00:00.000000,Marriage,chat,10,0.0,completed,3.0,True
C003697,U0835,A011,2026-04-04 00:00:00.000000,Career,audio,5,0.0,completed,4.0,True
C003698,U0836,A017,2025-08-01 00:00:00.000000,Relationship,audio,12,0.0,completed,5.0,True
C003699,U0836,A002,2025-09-22 12:00:34.244087,Career,chat,7,157.0,completed,2.0,False
C003700,U0836,A009,2025-09-23 12:00:34.244087,Marriage,chat,6,156.0,completed,4.0,False
C003701,U0836,A002,2025-12-20 15:50:13.669339,Family,video,3,70.0,completed,2.0,False
C003702,U0836,A002,2026-02-08 04:15:10.598666,Career,audio,7,166.0,completed,3.0,False
C003703,U0836,A009,2026-04-25 11:03:07.086686,Relationship,video,5,138.0,completed,3.0,False
C003704,U0836,A002,2026-07-13 18:43:40.703665,Career,chat,16,394.0,completed,1.0,False
C003705,U0837,A014,2025-09-12 00:00:00.000000,Career,audio,19,0.0,completed,5.0,True
C003706,U0838,A010,2026-05-13 00:00:00.000000,Health,chat,14,0.0,completed,4.0,True
C003707,U0838,A027,2026-06-10 07:15:07.166424,Family,audio,11,202.0,completed,4.0,False
C003708,U0838,A020,2026-07-10 06:35:02.505216,Family,audio,12,225.0,completed,3.0,False
C003709,U0838,A020,2026-08-08 06:23:52.279460,Family,video,10,191.0,completed,4.0,False
C003710,U0839,A029,2026-01-14 00:00:00.000000,Family,audio,3,0.0,completed,3.0,True
C003711,U0839,A026,2026-02-07 19:51:47.486675,Relationship,chat,3,37.0,completed,4.0,False
C003712,U0839,A026,2026-03-04 15:05:46.665642,Career,chat,18,225.0,completed,4.0,False
C003713,U0839,A026,2026-04-12 08:24:43.236490,Health,chat,8,102.0,completed,3.0,False
C003714,U0839,A026,2026-05-17 06:56:39.456378,Career,chat,7,91.0,completed,5.0,False
C003715,U0839,A026,2026-06-10 18:49:09.031991,Career,chat,9,119.0,completed,4.0,False
C003716,U0840,A028,2025-10-21 00:00:00.000000,Relationship,audio,15,0.0,completed,3.0,True
C003717,U0840,A008,2025-11-07 04:16:57.296287,Relationship,video,33,505.0,completed,4.0,False
C003718,U0840,A028,2025-12-21 13:35:15.025223,Relationship,chat,3,47.0,completed,4.0,False
C003719,U0840,A028,2026-01-08 00:54:31.879541,Health,chat,11,175.0,completed,3.0,False
C003720,U0840,A028,2026-02-21 18:26:20.436566,Relationship,chat,11,178.0,completed,3.0,False
C003721,U0840,A028,2026-03-21 05:43:02.051078,Relationship,audio,5,82.0,completed,3.0,False
C003722,U0840,A027,2026-04-22 02:12:14.558330,General Vedic,audio,8,161.0,completed,4.0,False
C003723,U0840,A028,2026-05-15 17:06:16.952007,Family,audio,10,171.0,completed,3.0,False
C003724,U0840,A008,2026-06-18 00:44:28.773725,Relationship,chat,6,104.0,dropped,,False
C003725,U0841,A002,2025-09-08 00:00:00.000000,General Vedic,audio,4,0.0,completed,2.0,True
C003726,U0842,A022,2025-11-03 00:00:00.000000,Family,audio,8,0.0,completed,3.0,True
C003727,U0842,A013,2025-12-30 13:39:33.441173,Finance,video,7,64.0,completed,3.0,False
C003728,U0842,A030,2026-03-12 04:34:49.787234,Career,audio,15,281.0,failed,,False
C003729,U0842,A022,2026-05-08 02:16:45.349384,Career,chat,8,212.0,completed,5.0,False
C003730,U0842,A030,2026-07-25 12:44:26.271697,Career,audio,16,311.0,completed,3.0,False
C003731,U0843,A019,2026-01-26 00:00:00.000000,Marriage,chat,3,0.0,completed,3.0,True
C003732,U0844,A029,2026-04-29 00:00:00.000000,Health,audio,17,0.0,completed,4.0,True
C003733,U0845,A027,2025-10-24 00:00:00.000000,Health,audio,14,0.0,completed,4.0,True
C003734,U0845,A016,2025-11-28 20:06:23.059687,Family,chat,4,102.0,completed,4.0,False
C003735,U0845,A016,2026-02-27 23:09:41.866423,Health,audio,10,260.0,completed,4.0,False
C003736,U0845,A024,2026-04-15 08:44:12.507858,Health,video,19,363.0,failed,,False
C003737,U0846,A024,2025-09-11 00:00:00.000000,Marriage,audio,21,0.0,completed,3.0,True
C003738,U0846,A019,2026-07-31 13:12:24.559287,General Vedic,audio,17,381.0,completed,3.0,False
C003739,U0847,A020,2026-02-05 00:00:00.000000,Career,audio,8,0.0,completed,5.0,True
C003740,U0847,A010,2026-04-08 04:05:42.668461,Health,audio,6,55.0,completed,4.0,False
C003741,U0847,A027,2026-06-13 22:29:45.841825,Health,chat,9,168.0,completed,4.0,False
C003742,U0847,A010,2026-08-06 13:07:31.872192,Relationship,chat,10,95.0,completed,4.0,False
C003743,U0848,A028,2025-11-04 00:00:00.000000,Finance,chat,3,0.0,completed,4.0,True
C003744,U0849,A007,2025-10-09 00:00:00.000000,Marriage,chat,6,0.0,completed,3.0,True
C003745,U0849,A026,2025-11-06 06:49:28.790228,Marriage,chat,8,98.0,completed,4.0,False
C003746,U0849,A026,2026-01-21 11:44:30.903007,Marriage,video,9,112.0,completed,4.0,False
C003747,U0849,A026,2026-04-14 10:08:32.451432,Marriage,audio,5,64.0,completed,3.0,False
C003748,U0849,A026,2026-08-01 01:11:32.277605,General Vedic,video,11,143.0,completed,2.0,False
C003749,U0850,A016,2025-09-08 00:00:00.000000,General Vedic,video,5,0.0,completed,4.0,True
C003750,U0850,A020,2025-11-11 12:37:42.413283,Marriage,audio,8,147.0,completed,5.0,False
C003751,U0850,A020,2026-01-11 02:09:45.804772,Marriage,video,6,112.0,completed,3.0,False
C003752,U0850,A020,2026-04-05 12:49:38.416121,Career,chat,11,210.0,completed,5.0,False
C003753,U0850,A020,2026-06-10 02:17:53.284661,Finance,video,19,369.0,completed,3.0,False
C003754,U0851,A022,2026-01-19 00:00:00.000000,Career,video,12,0.0,completed,4.0,True
C003755,U0852,A001,2026-02-24 00:00:00.000000,Finance,video,8,0.0,completed,3.0,True
C003756,U0853,A024,2026-04-08 00:00:00.000000,Health,audio,6,0.0,completed,5.0,True
C003757,U0854,A019,2025-08-23 00:00:00.000000,Career,video,3,0.0,completed,3.0,True
C003758,U0855,A002,2026-05-11 00:00:00.000000,General Vedic,chat,4,0.0,completed,2.0,True
C003759,U0856,A015,2026-05-26 00:00:00.000000,Career,audio,16,0.0,completed,3.0,True
C003760,U0857,A019,2025-07-19 00:00:00.000000,Finance,chat,3,0.0,completed,3.0,True
C003761,U0857,A023,2025-10-26 01:29:45.307665,Marriage,chat,11,202.0,completed,3.0,False
C003762,U0857,A023,2025-12-13 19:57:40.373646,Marriage,chat,8,150.0,completed,5.0,False
C003763,U0857,A023,2026-03-18 04:53:17.643056,Family,audio,19,363.0,completed,4.0,False
C003764,U0857,A023,2026-06-09 02:53:09.384811,Marriage,audio,15,292.0,completed,4.0,False
C003765,U0857,A023,2026-07-23 22:06:11.520737,Marriage,video,12,238.0,completed,4.0,False
C003766,U0858,A028,2026-03-18 00:00:00.000000,General Vedic,audio,6,0.0,completed,4.0,True
C003767,U0859,A029,2025-07-17 00:00:00.000000,Career,audio,5,0.0,completed,2.0,True
C003768,U0860,A015,2025-12-22 00:00:00.000000,Marriage,audio,8,0.0,completed,5.0,True
C003769,U0861,A027,2025-11-27 00:00:00.000000,Relationship,chat,8,0.0,completed,4.0,True
C003770,U0862,A022,2026-01-18 00:00:00.000000,General Vedic,audio,16,0.0,dropped,,True
C003771,U0863,A009,2025-08-24 00:00:00.000000,Marriage,chat,3,0.0,completed,3.0,True
C003772,U0863,A011,2025-09-16 09:32:27.758565,Relationship,audio,3,76.0,completed,3.0,False
C003773,U0863,A014,2025-09-29 12:32:18.285509,Family,chat,3,69.0,completed,5.0,False
C003774,U0863,A014,2025-11-01 03:11:55.426345,Relationship,chat,3,70.0,completed,5.0,False
C003775,U0863,A014,2025-11-19 21:59:54.470883,Relationship,chat,5,119.0,completed,4.0,False
C003776,U0863,A021,2025-12-18 17:03:44.040884,Relationship,audio,11,266.0,completed,5.0,False
C003777,U0863,A014,2026-01-07 18:20:33.978222,Relationship,chat,4,99.0,failed,,False
C003778,U0863,A014,2026-01-17 09:46:34.927899,Relationship,chat,17,426.0,completed,5.0,False
C003779,U0863,A014,2026-01-22 06:09:21.457641,Relationship,audio,8,204.0,completed,4.0,False
C003780,U0863,A016,2026-02-20 09:01:13.783221,Relationship,audio,9,266.0,completed,4.0,False
C003781,U0863,A014,2026-03-31 01:01:42.023552,Finance,audio,3,79.0,completed,4.0,False
C003782,U0863,A014,2026-04-11 13:05:38.103859,Relationship,chat,6,161.0,completed,5.0,False
C003783,U0863,A011,2026-04-26 13:07:09.394046,Relationship,audio,10,310.0,completed,4.0,False
C003784,U0863,A014,2026-05-14 22:12:07.076638,Relationship,audio,16,444.0,completed,4.0,False
C003785,U0863,A014,2026-05-30 18:32:40.610137,Relationship,audio,8,225.0,completed,4.0,False
C003786,U0863,A014,2026-06-16 04:32:33.000398,Career,video,17,486.0,completed,5.0,False
C003787,U0863,A014,2026-07-08 12:54:35.307228,Career,audio,13,378.0,dropped,,False
C003788,U0863,A014,2026-07-28 01:32:02.692525,Relationship,audio,6,177.0,completed,5.0,False
C003789,U0863,A027,2026-08-02 03:11:39.856416,General Vedic,audio,16,392.0,completed,4.0,False
C003790,U0864,A030,2025-07-21 00:00:00.000000,Marriage,video,11,0.0,completed,3.0,True
C003791,U0864,A007,2026-07-19 07:57:20.414792,General Vedic,audio,6,153.0,completed,3.0,False
C003792,U0865,A004,2026-05-05 00:00:00.000000,Health,audio,8,0.0,dropped,,True
C003793,U0866,A005,2026-04-20 00:00:00.000000,Marriage,audio,20,0.0,completed,4.0,True
C003794,U0867,A020,2026-01-31 00:00:00.000000,Relationship,chat,3,0.0,completed,3.0,True
C003795,U0868,A002,2026-04-28 00:00:00.000000,Career,chat,3,0.0,completed,2.0,True
C003796,U0868,A007,2026-05-26 05:13:19.323605,Finance,audio,11,280.0,completed,2.0,False
C003797,U0868,A007,2026-06-09 22:36:37.975037,Finance,audio,5,130.0,completed,4.0,False
C003798,U0868,A007,2026-06-23 00:33:01.187742,Family,audio,8,212.0,completed,3.0,False
C003799,U0868,A007,2026-07-23 19:49:59.691477,Marriage,chat,14,378.0,completed,4.0,False
C003800,U0868,A008,2026-08-10 05:38:13.609750,Relationship,chat,8,132.0,completed,4.0,False
C003801,U0869,A016,2025-09-22 00:00:00.000000,Relationship,video,10,0.0,completed,4.0,True
C003802,U0870,A015,2026-01-14 00:00:00.000000,Marriage,audio,15,0.0,completed,3.0,True
C003803,U0871,A004,2026-01-25 00:00:00.000000,Career,chat,13,0.0,completed,5.0,True
C003804,U0871,A004,2026-02-09 00:29:59.233811,Career,chat,10,184.0,completed,5.0,False
C003805,U0871,A004,2026-03-17 13:14:37.921969,General Vedic,video,8,150.0,completed,5.0,False
C003806,U0871,A004,2026-03-29 14:28:44.211226,General Vedic,audio,6,114.0,completed,3.0,False
C003807,U0871,A004,2026-04-14 04:58:26.431519,Career,chat,7,136.0,completed,4.0,False
C003808,U0871,A004,2026-05-12 20:20:04.660869,General Vedic,video,14,277.0,completed,4.0,False
C003809,U0871,A023,2026-05-21 19:27:12.656116,General Vedic,chat,11,222.0,completed,5.0,False
C003810,U0871,A007,2026-06-15 00:50:48.364527,General Vedic,audio,6,171.0,completed,4.0,False
C003811,U0871,A004,2026-06-29 23:31:38.992007,Relationship,video,12,251.0,completed,4.0,False
C003812,U0871,A025,2026-06-30 23:31:38.992007,General Vedic,audio,11,324.0,completed,3.0,False
C003813,U0871,A004,2026-07-09 22:51:45.448721,Health,chat,8,173.0,completed,3.0,False
C003814,U0871,A004,2026-07-21 23:04:45.063951,General Vedic,chat,3,66.0,completed,4.0,False
C003815,U0871,A004,2026-08-12 21:05:13.884906,Health,chat,7,156.0,completed,4.0,False
C003816,U0872,A005,2025-11-11 00:00:00.000000,Finance,video,9,0.0,completed,4.0,True
C003817,U0872,A003,2025-11-26 16:07:15.627287,Finance,audio,10,255.0,completed,4.0,False
C003818,U0872,A003,2025-12-19 06:49:15.013081,Finance,chat,3,78.0,completed,4.0,False
C003819,U0872,A017,2026-02-05 07:19:01.314105,Finance,chat,6,140.0,completed,3.0,False
C003820,U0872,A014,2026-03-20 19:33:22.155906,Finance,audio,13,309.0,completed,3.0,False
C003821,U0872,A002,2026-05-19 05:47:17.740174,Finance,chat,9,218.0,completed,3.0,False
C003822,U0873,A022,2026-05-28 00:00:00.000000,Relationship,chat,3,0.0,completed,3.0,True
C003823,U0874,A018,2026-02-06 00:00:00.000000,Career,chat,3,0.0,completed,4.0,True
C003824,U0874,A023,2026-04-15 15:59:55.986224,General Vedic,chat,10,184.0,completed,4.0,False
C003825,U0874,A029,2026-06-09 18:34:11.191616,Career,audio,11,103.0,completed,3.0,False
C003826,U0875,A024,2025-10-05 00:00:00.000000,Finance,audio,24,0.0,completed,5.0,True
C003827,U0875,A026,2025-10-16 18:59:50.762405,Relationship,audio,18,220.0,completed,3.0,False
C003828,U0875,A013,2025-10-27 22:40:44.565931,Relationship,chat,6,56.0,completed,3.0,False
C003829,U0875,A003,2025-11-24 21:10:38.991546,Finance,chat,3,80.0,completed,2.0,False
C003830,U0875,A026,2025-12-05 02:36:45.533988,Health,chat,11,143.0,completed,3.0,False
C003831,U0875,A026,2025-12-22 19:22:29.753844,Relationship,chat,7,92.0,completed,4.0,False
C003832,U0875,A026,2026-01-08 21:14:44.030940,Health,chat,5,67.0,completed,4.0,False
C003833,U0875,A026,2026-01-23 10:36:01.973067,Relationship,audio,19,260.0,completed,3.0,False
C003834,U0875,A023,2026-02-23 11:24:16.624386,Family,chat,8,167.0,completed,5.0,False
C003835,U0875,A026,2026-03-25 22:34:08.145197,Relationship,audio,21,297.0,completed,4.0,False
C003836,U0875,A026,2026-04-08 02:46:35.878414,Relationship,chat,6,86.0,completed,3.0,False
C003837,U0875,A006,2026-05-06 05:44:36.814308,Relationship,chat,9,132.0,completed,4.0,False
C003838,U0875,A029,2026-05-29 13:33:34.041759,Finance,chat,13,145.0,completed,3.0,False
C003839,U0875,A030,2026-06-23 23:39:49.171870,Family,chat,9,204.0,completed,3.0,False
C003840,U0876,A020,2026-01-07 00:00:00.000000,Career,audio,5,0.0,completed,4.0,True
C003841,U0877,A030,2026-01-05 00:00:00.000000,Relationship,chat,8,0.0,completed,5.0,True
C003842,U0877,A003,2026-02-25 13:56:29.942763,Relationship,audio,3,76.0,completed,4.0,False
C003843,U0877,A019,2026-04-06 10:20:08.295389,Health,audio,14,320.0,completed,4.0,False
C003844,U0877,A009,2026-04-30 18:50:35.359949,Relationship,chat,7,186.0,completed,3.0,False
C003845,U0877,A003,2026-05-01 18:50:35.359949,Family,chat,7,189.0,completed,3.0,False
C003846,U0877,A003,2026-05-29 21:41:16.319530,Relationship,chat,7,193.0,completed,3.0,False
C003847,U0877,A003,2026-06-15 06:21:40.913905,Finance,chat,3,84.0,completed,3.0,False
C003848,U0878,A006,2026-01-18 00:00:00.000000,Health,chat,13,0.0,completed,4.0,True
C003849,U0878,A027,2026-01-31 14:50:56.239880,Finance,audio,7,129.0,completed,3.0,False
C003850,U0878,A027,2026-02-19 10:59:52.185644,General Vedic,chat,7,131.0,completed,3.0,False
C003851,U0878,A027,2026-03-07 11:43:35.563315,General Vedic,audio,11,210.0,completed,4.0,False
C003852,U0878,A027,2026-03-20 21:25:19.056172,General Vedic,audio,5,97.0,completed,5.0,False
C003853,U0878,A001,2026-04-16 04:43:41.932090,General Vedic,chat,3,82.0,completed,2.0,False
C003854,U0878,A028,2026-05-02 06:02:42.655273,Finance,audio,11,185.0,completed,4.0,False
C003855,U0878,A027,2026-05-25 10:54:32.634241,General Vedic,chat,19,390.0,completed,4.0,False
C003856,U0878,A027,2026-06-02 11:56:49.548763,Finance,audio,14,292.0,completed,3.0,False
C003857,U0878,A027,2026-07-08 22:01:32.879331,General Vedic,audio,15,319.0,completed,3.0,False
C003858,U0879,A008,2025-10-08 00:00:00.000000,Health,chat,5,0.0,completed,4.0,True
C003859,U0879,A004,2026-01-05 15:08:16.187847,Health,video,9,165.0,completed,4.0,False
C003860,U0879,A015,2026-04-18 10:33:24.076936,Health,video,9,206.0,completed,3.0,False
C003861,U0879,A003,2026-07-04 23:54:43.975256,Marriage,audio,10,265.0,completed,3.0,False
C003862,U0880,A028,2026-04-25 00:00:00.000000,Career,audio,7,0.0,completed,4.0,True
C003863,U0881,A027,2026-01-30 00:00:00.000000,Career,audio,9,0.0,completed,3.0,True
C003864,U0881,A023,2026-08-05 10:05:13.955445,Career,chat,9,165.0,completed,4.0,False
C003865,U0882,A020,2025-11-11 00:00:00.000000,Health,chat,11,0.0,completed,3.0,True
C003866,U0883,A018,2026-04-22 00:00:00.000000,Relationship,chat,4,0.0,completed,4.0,True
C003867,U0883,A022,2026-05-20 15:36:58.438913,General Vedic,audio,16,408.0,completed,4.0,False
C003868,U0883,A020,2026-06-09 11:35:20.408177,General Vedic,audio,12,225.0,completed,3.0,False
C003869,U0884,A029,2026-02-11 00:00:00.000000,Finance,audio,16,0.0,completed,3.0,True
C003870,U0884,A023,2026-05-10 23:13:26.561847,Finance,audio,20,367.0,completed,5.0,False
C003871,U0884,A023,2026-08-14 20:50:32.069202,Relationship,chat,3,56.0,completed,4.0,False
C003872,U0885,A003,2025-10-31 00:00:00.000000,Health,chat,9,0.0,completed,3.0,True
C003873,U0886,A022,2026-04-21 00:00:00.000000,Finance,chat,3,0.0,completed,2.0,True
C003874,U0887,A025,2026-02-24 00:00:00.000000,Relationship,audio,11,0.0,completed,3.0,True
C003875,U0887,A023,2026-07-25 05:09:28.715865,Finance,audio,4,73.0,completed,4.0,False
C003876,U0887,A007,2026-08-02 20:17:21.757875,Finance,video,16,416.0,completed,3.0,False
C003877,U0888,A001,2025-10-31 00:00:00.000000,Career,audio,9,0.0,completed,3.0,True
C003878,U0888,A008,2026-02-21 04:47:11.734725,General Vedic,chat,3,46.0,completed,5.0,False
C003879,U0888,A006,2026-05-13 18:06:00.799331,Career,chat,12,150.0,completed,3.0,False
C003880,U0888,A008,2026-06-29 23:53:23.964082,Family,video,18,286.0,completed,4.0,False
C003881,U0889,A018,2026-05-30 00:00:00.000000,Marriage,audio,12,0.0,completed,4.0,True
C003882,U0889,A030,2026-07-18 00:40:58.740836,Health,chat,3,55.0,completed,3.0,False
C003883,U0890,A005,2025-10-17 00:00:00.000000,Finance,chat,3,0.0,completed,5.0,True
C003884,U0890,A019,2025-11-10 07:47:02.599654,Family,audio,14,314.0,completed,4.0,False
C003885,U0891,A017,2025-08-25 00:00:00.000000,Marriage,video,7,0.0,completed,4.0,True
C003886,U0892,A008,2025-12-02 00:00:00.000000,Relationship,chat,11,0.0,completed,5.0,True
C003887,U0892,A008,2025-12-23 05:05:38.655937,Health,chat,9,138.0,completed,4.0,False
C003888,U0892,A008,2025-12-28 00:32:33.158878,Finance,chat,9,140.0,completed,3.0,False
C003889,U0892,A008,2026-01-14 17:39:58.288519,Relationship,chat,12,191.0,completed,4.0,False
C003890,U0892,A008,2026-02-06 07:49:53.602360,Relationship,audio,15,243.0,completed,5.0,False
C003891,U0892,A008,2026-03-03 14:09:37.184979,Family,chat,13,215.0,completed,3.0,False
C003892,U0892,A008,2026-03-04 14:09:37.184979,Relationship,chat,10,168.0,completed,3.0,False
C003893,U0892,A027,2026-03-21 18:41:00.537009,Relationship,chat,3,62.0,completed,4.0,False
C003894,U0892,A008,2026-03-31 18:26:25.941158,Relationship,audio,13,226.0,completed,4.0,False
C003895,U0892,A008,2026-04-25 02:31:17.715236,Health,video,7,124.0,failed,,False
C003896,U0892,A008,2026-05-10 18:22:58.266137,Career,audio,8,144.0,completed,4.0,False
C003897,U0892,A008,2026-06-09 06:40:39.903552,Health,chat,6,110.0,completed,5.0,False
C003898,U0892,A015,2026-06-27 18:00:37.228005,Relationship,chat,6,164.0,completed,5.0,False
C003899,U0892,A008,2026-07-30 23:40:28.144509,Health,chat,15,284.0,completed,5.0,False
C003900,U0893,A003,2025-11-24 00:00:00.000000,Health,audio,12,0.0,completed,3.0,True
C003901,U0893,A030,2025-12-23 06:18:29.453789,Health,chat,16,294.0,failed,,False
